speaker	system	text_index	prompt_mic	seed_arm	readout	clone_path	n_distractors	cos_own_event	cos_other_event	cos_distractor_1	cos_distractor_2	cos_distractor_3	cos_distractor_4	cos_distractor_5	cos_distractor_6	cos_distractor_7	cos_distractor_8	cos_distractor_9	cos_distractor_10	cos_distractor_11	cos_distractor_12	cos_distractor_13	cos_distractor_14	distractor_1	distractor_2	distractor_3	distractor_4	distractor_5	distractor_6	distractor_7	distractor_8	distractor_9	distractor_10	distractor_11	distractor_12	distractor_13	distractor_14
p229	f5	2	mic2	A	ecapa	runtime/clones/f5__mic2__seedA/p229_t2.wav	14	0.71598103445865102	0.6076000854775222	0.62773056442897812	0.65598716537985602	0.63229025214616408	0.57374023426237231	0.63233217035112244	0.58984188633965196	0.5606066420576572	0.64061092549059295	0.59965368051515122	0.5568067912847382	0.64590810174695723	0.66901711543409548	0.61768901649539787	0.54651510351441668	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	f5	2	mic2	A	wavlmsv	runtime/clones/f5__mic2__seedA/p229_t2.wav	14	0.97090105284850858	0.94708767142548655	0.97314379022404451	0.97190336542682287	0.9719586412793737	0.97383974416946828	0.94648876661007297	0.97491304883751351	0.93246035422454132	0.97482706356111548	0.96279298213417941	0.95888077333819111	0.96642609901514875	0.95863108951665088	0.96995514415317541	0.93639338503821379	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	f5	2	mic2	B	ecapa	runtime/clones/f5__mic2__seedB/p229_t2.wav	14	0.61462065619749273	0.53601880162362048	0.59020964389230501	0.61480500219869483	0.57180723747753892	0.56172048255007645	0.56953386378404103	0.57935742358215236	0.54965366949066796	0.61567158663996135	0.50667246838233593	0.46977035060903094	0.56345671014926324	0.53812553578836853	0.59558916234732773	0.57218026206020633	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	f5	2	mic2	B	wavlmsv	runtime/clones/f5__mic2__seedB/p229_t2.wav	14	0.73821423709014722	0.74345748426364533	0.77542492137110186	0.79698400006603598	0.81593872414178403	0.79435739103912328	0.86246943640153728	0.79560518892781484	0.744416090164985	0.79908486221580755	0.74836990327114483	0.72336043104552039	0.77078309199666317	0.74511885922196275	0.7855884535500679	0.84847135766983262	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	f5	3	mic1	A	ecapa	runtime/clones/f5__mic1__seedA/p229_t3.wav	14	0.68710370149550748	0.62968250767441081	0.61980207239953677	0.66637898196385059	0.60055266535418672	0.60575777370892503	0.65045103497783852	0.66168074467136173	0.56827613608830041	0.63637070371445115	0.59085026452823963	0.57253083893903578	0.64817995327986844	0.58779888930464652	0.61874149418783753	0.53957142703953687	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	f5	3	mic1	A	wavlmsv	runtime/clones/f5__mic1__seedA/p229_t3.wav	14	0.93071471959377572	0.91457950413406597	0.92105786409876811	0.96975065313691933	0.94449380993158327	0.96476625094302049	0.97725229579829476	0.96658543053586576	0.90099938530970158	0.96656544716623216	0.91973420582338861	0.9182231303013334	0.94905516024051129	0.91918417702172639	0.96373466443479039	0.95061747426226728	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	f5	3	mic1	B	ecapa	runtime/clones/f5__mic1__seedB/p229_t3.wav	14	0.68004653248858615	0.52075476582935942	0.60830607165808703	0.62024199989266493	0.57975799525101412	0.65341908554100914	0.55009172374172377	0.66363430879279106	0.56196010220388337	0.57546604608832286	0.55503647773037523	0.55008449071176013	0.58626902295453609	0.47085600150732049	0.64053770260158194	0.52779017732643729	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	f5	3	mic1	B	wavlmsv	runtime/clones/f5__mic1__seedB/p229_t3.wav	14	0.81243856076116749	0.81838348366146385	0.82488550289300122	0.88965393472558452	0.86693097374101324	0.88927444182481152	0.93191870212151229	0.87750403978797498	0.78798559615458741	0.88830783537136027	0.80005309871686248	0.81147000111944356	0.86076808394745208	0.81092072955513761	0.89072461428963523	0.90586122987489848	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	f5	3	mic2	A	ecapa	runtime/clones/f5__mic2__seedA/p229_t3.wav	14	0.76718759403658443	0.54728558616539213	0.64348647603862175	0.671392668766574	0.58484050354828321	0.56369307355963705	0.66590190192108012	0.60928093814173545	0.5237257490048175	0.63488306396252503	0.58164276633027834	0.5871337497471012	0.67478465800203313	0.59867841873589189	0.63185115419019477	0.55480361144004553	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	f5	3	mic2	A	wavlmsv	runtime/clones/f5__mic2__seedA/p229_t3.wav	14	0.95887423104207459	0.93710893447987242	0.96558870053701995	0.96399628921666314	0.96197343650724343	0.96708534878679298	0.95143177904649978	0.97066641788837349	0.90974844932452403	0.96653705944092649	0.9439050171451806	0.94118572010854018	0.95944233297704873	0.93706347666756118	0.95353870450378952	0.95509629872393786	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	f5	3	mic2	B	ecapa	runtime/clones/f5__mic2__seedB/p229_t3.wav	14	0.68847161209146868	0.59056210379185137	0.63990419200515569	0.6312239423602517	0.59262595312854793	0.63073559603486051	0.6105074606479014	0.65087146620461045	0.60651693820497132	0.62814758219265765	0.59569789200879208	0.5241098180561462	0.63854252465098404	0.53294651697017226	0.68393688169508171	0.58392746271286011	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	f5	3	mic2	B	wavlmsv	runtime/clones/f5__mic2__seedB/p229_t3.wav	14	0.82967405568632513	0.8442066172843864	0.86919392132129103	0.87947082458386849	0.89468445539671448	0.88888209814239483	0.92585133309710421	0.89023238560524431	0.80806567730895873	0.8856317531781992	0.82938502182791707	0.82063471129276944	0.8587299094064208	0.82779061858474856	0.86421020379069391	0.915182650415439	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
p229	xtts	0	mic1	A	ecapa	runtime/clones/xtts__mic1__seedA/p229_t0.wav	14	0.50698234295311484	0.53308648574931805	0.56582255663471892	0.48723723550945053	0.41525079559605166	0.36010316452526669	0.48213525208390567	0.48332600454386399	0.48201404081754073	0.41034782290804256	0.54007467366925099	0.46545603256110929	0.45647208928174698	0.51165506999251453	0.45113922865643308	0.33475914007649471	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	xtts	0	mic1	A	wavlmsv	runtime/clones/xtts__mic1__seedA/p229_t0.wav	14	0.95983956648457214	0.97366617869261951	0.96614108732977177	0.95429143252047965	0.96784289479606811	0.94002278566173358	0.92576303494908041	0.95572140382624282	0.96505848628756774	0.95721430322002565	0.97467601511437307	0.96960362637887021	0.96878534684293038	0.97751036855419327	0.95726337856247212	0.89768817376931931	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	xtts	0	mic1	B	ecapa	runtime/clones/xtts__mic1__seedB/p229_t0.wav	14	0.65420695125148576	0.42596292137205449	0.59155150145607682	0.5113466035507539	0.44696201489853349	0.41578009272086991	0.4091481176265514	0.4940124643073891	0.55348579616859928	0.386708631015594	0.54983107090847505	0.44121200422617601	0.48425855143213803	0.48419846852967491	0.47925156722820811	0.37444413264926835	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	xtts	0	mic1	B	wavlmsv	runtime/clones/xtts__mic1__seedB/p229_t0.wav	14	0.985352420489226	0.96510166884368709	0.96950622668717767	0.95350712618987787	0.97043730593729349	0.93469994790840127	0.92549924545974482	0.95655688826498908	0.97553911716886832	0.95859882708965549	0.98588195676261436	0.97147804388407577	0.96358262352566593	0.97335386977736515	0.96174993927983543	0.89643183416407757	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic2.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic2.flac
p229	xtts	0	mic2	A	ecapa	runtime/clones/xtts__mic2__seedA/p229_t0.wav	14	0.34491983231869677	0.33664356366316656	0.39831530698999185	0.34175583404434784	0.31339558293487446	0.27476039626759968	0.40851958994365573	0.35731150893510077	0.33019512744356527	0.37631675170765067	0.30891478762605451	0.3860623150768967	0.35658863230724097	0.32203479270220192	0.33586028964468279	0.1869695405463449	inputs/vctk/wav48_silence_trimmed/p229/p229_222_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_153_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_179_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_028_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_120_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_150_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_268_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_160_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_094_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_310_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_079_mic1.flac	inputs/vctk/wav48_silence_trimmed/p229/p229_004_mic1.flac
