speaker	gen1_system	gen1_text_index	gen2_system	gen2_text_index	seed_arm	readout	clone_path	cos_own_event	cos_other_event
p336	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p336_t2.wav	0.91045488986131196	0.91585670505045702
p336	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p336_t2.wav	0.45194860238045997	0.49482880039263843
p336	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p336_t2.wav	0.92599160205831454	0.90874518464755583
p336	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p336_t3.wav	0.59905059425060192	0.49372120445002388
p336	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p336_t3.wav	0.90764276763550722	0.90792772036738378
p336	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p336_t3.wav	0.49063997252612168	0.53443048475064137
p336	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p336_t3.wav	0.91534645763290323	0.9277395274470831
p336	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p336_t0.wav	0.61171287552780362	0.46238108269302974
p336	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p336_t0.wav	0.91979326180285348	0.93596811706044958
p336	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p336_t0.wav	0.60331198687114052	0.59827422921761886
p336	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p336_t0.wav	0.94051551413305901	0.95425141438093997
p336	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p336_t1.wav	0.72982509975473597	0.55549307924142466
p336	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p336_t1.wav	0.92055256341926872	0.94864138723547786
p336	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p336_t1.wav	0.55695117644510261	0.68018445740143552
p336	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p336_t1.wav	0.95022882015383292	0.90799492370204327
p336	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p336_t2.wav	0.75564582724644191	0.58498207535181423
p336	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p336_t2.wav	0.88704495966989927	0.89237927942643092
p336	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p336_t2.wav	0.62124426123015519	0.69772938630602677
p336	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p336_t2.wav	0.93193578315355396	0.91192752357727092
p336	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p336_t3.wav	0.76387248932997909	0.53234400565470308
p336	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p336_t3.wav	0.93626201366224204	0.92653318321404976
p336	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p336_t3.wav	0.56472760675657718	0.68579722498148632
p336	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p336_t3.wav	0.95413148084876509	0.94679187958350619
p336	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p336_t0.wav	0.77152211941718662	0.57839408677768134
p336	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p336_t0.wav	0.88497878069977043	0.90649712540589711
p336	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p336_t0.wav	0.63103892176935361	0.6924026603474015
p336	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p336_t0.wav	0.93730419564638257	0.90663366968164272
p336	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p336_t1.wav	0.72593371160164455	0.49767687189520643
p336	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p336_t1.wav	0.86330267513245706	0.91266684532543862
p336	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p336_t1.wav	0.56903909633950367	0.6962277185122312
p336	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p336_t1.wav	0.93450322517040996	0.88699490498228251
p336	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p336_t2.wav	0.67602402110211801	0.50915390901336166
p336	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p336_t2.wav	0.90786729301916735	0.91282120949086154
p336	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p336_t2.wav	0.5247722019463511	0.60035447453112201
p336	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p336_t2.wav	0.93119287242154969	0.92337050121348119
p336	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p336_t3.wav	0.68420835225017063	0.4576687518953737
p336	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p336_t3.wav	0.88546743556247731	0.87883874657480221
p336	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p336_t3.wav	0.48500549363661005	0.64198978299187903
p336	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p336_t3.wav	0.92721520606718555	0.90511268154156088
p336	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p336_t0.wav	0.72593881719866604	0.4805814602139597
p336	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p336_t0.wav	0.88695203051554705	0.90267610081324212
p336	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p336_t0.wav	0.52620555215959686	0.63798599867809369
p336	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p336_t0.wav	0.90529179845022179	0.88308328611788234
p339	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p339_t1.wav	0.57481484579276454	0.55099080307974213
p339	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p339_t1.wav	0.97394817777844733	0.96480550433248835
p339	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p339_t1.wav	0.60290752055208707	0.49355933654009565
p339	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p339_t1.wav	0.95038112516094397	0.94562197062837872
p339	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p339_t2.wav	0.56614597190304194	0.56402221981226863
p339	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p339_t2.wav	0.95849336989623968	0.94855433547203361
p339	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p339_t2.wav	0.57464984937691788	0.49271497244570123
p339	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p339_t2.wav	0.95852178771183083	0.97126330044090559
p339	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p339_t3.wav	0.58389612921345069	0.54950071796393241
p339	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p339_t3.wav	0.97244919980117794	0.94082742230915106
p339	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p339_t3.wav	0.58841607637490434	0.45983758162019495
p339	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p339_t3.wav	0.94265195317083117	0.97556825397048419
p339	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p339_t0.wav	0.56238763790352886	0.60179423318676828
p339	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p339_t0.wav	0.95112943266685379	0.94433924152267801
p339	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p339_t0.wav	0.52119063332999727	0.42014092333989905
p339	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p339_t0.wav	0.94680976460612687	0.96853027808591441
p339	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p339_t1.wav	0.59693436213259798	0.47384324426897362
p339	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p339_t1.wav	0.94238649807210173	0.92072476796268821
p339	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p339_t1.wav	0.54952787942133619	0.49110593426942689
p339	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p339_t1.wav	0.96428591334903568	0.94889529888984669
p339	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p339_t2.wav	0.58814545207312197	0.4959412547503344
p339	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p339_t2.wav	0.9477105577660907	0.93529538454308403
p339	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p339_t2.wav	0.49734345697636884	0.48491197451833945
p339	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p339_t2.wav	0.96064626883709658	0.94632412941319632
p339	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p339_t3.wav	0.58228157931387237	0.52466415697766811
p339	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p339_t3.wav	0.96959670280066368	0.94962120273948636
p339	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p339_t3.wav	0.5683160322122961	0.41626153068080829
p339	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p339_t3.wav	0.9462907087600203	0.96631491250442192
p339	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p339_t0.wav	0.54005446835568138	0.47317995445660943
p339	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p339_t0.wav	0.96828643008472493	0.94248608762570951
p339	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p339_t0.wav	0.55860639647622956	0.43003193219413982
p339	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p339_t0.wav	0.96777430241682749	0.95512426364170722
p339	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p339_t1.wav	0.5888841717681641	0.51810388723440037
p339	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p339_t1.wav	0.95028285999582018	0.95240078574400266
p339	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p339_t1.wav	0.63965916739502982	0.44426413195230097
p339	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p339_t1.wav	0.96127230214137005	0.95430646346678516
p339	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p339_t2.wav	0.60970684862560864	0.48566835498730182
p339	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p339_t2.wav	0.93321279180839467	0.93482547444335484
p339	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p339_t2.wav	0.5974143749035814	0.463618109872797
p339	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p339_t2.wav	0.95355731945088906	0.94778729310341625
p339	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p339_t3.wav	0.55058899898284563	0.51270993943612675
p339	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p339_t3.wav	0.92647416382482239	0.93909227683687035
p339	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p339_t3.wav	0.66115600266936037	0.49383663957216511
p339	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p339_t3.wav	0.95591722742317242	0.94175161195718871
p339	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p339_t0.wav	0.52236474391301813	0.52008229363475966
p339	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p339_t0.wav	0.91310489461479838	0.86696768557876391
p339	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p339_t0.wav	0.69221829376935662	0.46117902640846042
p339	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p339_t0.wav	0.94458842138211663	0.95550493047551854
p339	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p339_t1.wav	0.5502537175211345	0.54787239441174229
p339	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p339_t1.wav	0.92884163492663518	0.89274565263210615
p339	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p339_t1.wav	0.68121282853565468	0.43357351630333207
p339	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p339_t1.wav	0.91055471059532866	0.95264709682890625
p339	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p339_t2.wav	0.58059142914860695	0.51193289027123956
p339	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p339_t2.wav	0.93744558920102738	0.95832297872110017
p339	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p339_t2.wav	0.64726182600639515	0.44495225577888614
p339	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p339_t2.wav	0.92652175717704566	0.92487763391666111
p339	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p339_t3.wav	0.60080611132697825	0.52128338355238069
p339	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p339_t3.wav	0.93006767154388048	0.94144560281620204
p339	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p339_t3.wav	0.59366464844108002	0.4289848385161894
p339	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p339_t3.wav	0.95283059866452702	0.93843353229694348
p339	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p339_t0.wav	0.62957064918819727	0.55801495917798194
p339	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p339_t0.wav	0.95011774819704398	0.93836052195169928
p339	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p339_t0.wav	0.62266833783070852	0.44211350065411076
p339	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p339_t0.wav	0.93924518460966244	0.93290089627263872
p340	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p340_t1.wav	0.5848571890973423	0.51261354684452143
p340	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p340_t1.wav	0.90442028591592993	0.8790573559204049
p340	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p340_t1.wav	0.50787692415776475	0.45408835776850748
p340	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p340_t1.wav	0.90529991616728123	0.91307960854395809
p340	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p340_t2.wav	0.699875015346898	0.61084495091450586
p340	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p340_t2.wav	0.92645064258812693	0.87758021401449837
p340	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p340_t2.wav	0.58765710831337115	0.56226272767822261
p340	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p340_t2.wav	0.93730089336584133	0.94798612373535529
p340	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p340_t3.wav	0.67021947569795215	0.58664662874715101
p340	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p340_t3.wav	0.94009102493051377	0.93450293580612476
p340	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p340_t3.wav	0.64371048530177766	0.5795011081863658
p340	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p340_t3.wav	0.97371752536334011	0.9561829430161306
p340	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p340_t0.wav	0.63789865619951558	0.51429810714557744
p340	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p340_t0.wav	0.91560964101829501	0.89195295706026256
p340	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p340_t0.wav	0.56468458055090087	0.60717820907847297
p340	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p340_t0.wav	0.90434358337362764	0.93225987723372983
p340	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p340_t1.wav	0.6477662870775579	0.52715821715714872
p340	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p340_t1.wav	0.92073124699098008	0.87817680049016988
p340	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p340_t1.wav	0.56865227059081569	0.50807482767386536
p340	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p340_t1.wav	0.89935421881042199	0.9109033524447343
p340	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p340_t2.wav	0.66580055141207284	0.54784520389113367
p340	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p340_t2.wav	0.91172634116147666	0.86810184031567705
p340	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p340_t2.wav	0.52783458346716161	0.50595762922931198
p340	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p340_t2.wav	0.88028698051020515	0.90226722643235091
p340	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p340_t3.wav	0.60449197407179422	0.50432688258483382
p340	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p340_t3.wav	0.92901728218177504	0.87580210699300709
p340	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p340_t3.wav	0.47738095594945384	0.42466069958897773
p340	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p340_t3.wav	0.89034408085178485	0.90049945593427738
p340	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p340_t0.wav	0.65683618514527786	0.55217613724125325
p340	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p340_t0.wav	0.94164204087741787	0.89218417774758763
p340	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p340_t0.wav	0.53271842040784423	0.49431663571294737
p340	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p340_t0.wav	0.90181990984450744	0.92523711457741165
p340	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p340_t1.wav	0.70693845624389906	0.5554926550505056
p340	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p340_t1.wav	0.8352537188170307	0.81473442237221316
p340	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p340_t1.wav	0.66565672266850484	0.62553406350913132
p340	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p340_t1.wav	0.88036285136896542	0.86728455027270224
p340	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p340_t2.wav	0.71160802336888318	0.52671329568293357
p340	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p340_t2.wav	0.86439954060316282	0.86320075523802475
p340	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p340_t2.wav	0.63433372810012079	0.66898785047699083
p340	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p340_t2.wav	0.91810226631081937	0.91692368462698437
p340	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p340_t3.wav	0.71332866511358461	0.57826767853369687
p340	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p340_t3.wav	0.87452366218635069	0.85673305493775342
p340	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p340_t3.wav	0.61115734244745634	0.59282314535655356
p340	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p340_t3.wav	0.9104321101252616	0.91406298013680121
p340	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p340_t0.wav	0.71862247454772377	0.54495418010084973
p340	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p340_t0.wav	0.89626538551466961	0.90578427862969568
p340	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p340_t0.wav	0.5930511290115873	0.68369702532009402
p340	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p340_t0.wav	0.89193238246963547	0.86032936578322095
p340	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p340_t1.wav	0.74439612356199292	0.62509465721888757
p340	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p340_t1.wav	0.8625508942533282	0.85884175769060733
p340	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p340_t1.wav	0.67380275791725819	0.62107809508133949
p340	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p340_t1.wav	0.89783796563492779	0.86856780004249456
p340	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p340_t2.wav	0.65391357594629151	0.53035823842872198
p340	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p340_t2.wav	0.90339253778851947	0.86580028299665623
p340	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p340_t2.wav	0.62796528626374415	0.55705852368545827
p340	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p340_t2.wav	0.90120811217012242	0.89261893985792662
p340	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p340_t3.wav	0.62295852946377073	0.49019340940463968
p340	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p340_t3.wav	0.86508077254995785	0.83665566383775325
p340	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p340_t3.wav	0.57046204601705031	0.54383269063070172
p340	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p340_t3.wav	0.89449030784912376	0.90224810692525192
p340	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p340_t0.wav	0.65671593740862177	0.54931486472551105
p340	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p340_t0.wav	0.82211979989369455	0.80772490499429928
p340	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p340_t0.wav	0.61637183827226238	0.53281243664751243
p340	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p340_t0.wav	0.86324742424709	0.82828956783441665
p343	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p343_t1.wav	0.48528092353505581	0.38470700631540894
p343	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p343_t1.wav	0.86410073389746422	0.81407957449124502
p343	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p343_t1.wav	0.48141368056446976	0.18683103684078939
p343	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p343_t1.wav	0.88284480409876154	0.91168514545432533
p343	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p343_t2.wav	0.46709775180254071	0.40987024167741376
p343	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p343_t2.wav	0.93119652149311127	0.89919706111372566
p343	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p343_t2.wav	0.40838698684323482	0.16807562538975548
p343	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p343_t2.wav	0.88153618100687536	0.9040872924323291
p343	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p343_t3.wav	0.49446961595079558	0.4036214441577255
p343	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p343_t3.wav	0.91096986145873782	0.85819076708558029
p343	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p343_t3.wav	0.48310351871958612	0.26051652657800067
p343	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p343_t3.wav	0.83297328608348764	0.86899626707153788
p343	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p343_t0.wav	0.47515631135455405	0.40355276669754653
p343	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p343_t0.wav	0.89738330173125691	0.86476185669811967
p343	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p343_t0.wav	0.61706654447732356	0.49394303783016108
p343	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p343_t0.wav	0.87856707383663402	0.91368098542952492
p343	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p343_t1.wav	0.46229647929607731	0.49580149402699836
p343	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p343_t1.wav	0.94602624373126543	0.9157374028135945
p343	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p343_t1.wav	0.56915944349879721	0.35673275200678611
p343	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p343_t1.wav	0.91401989296910879	0.92475857051243326
p343	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p343_t2.wav	0.48760365506252434	0.50121133076324331
p343	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p343_t2.wav	0.94792198973749175	0.91212948590347653
p343	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p343_t2.wav	0.59924577105861165	0.45447596333746332
p343	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p343_t2.wav	0.90140131630296105	0.9024183137606665
p343	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p343_t3.wav	0.47773830909111081	0.46638566241149459
